Timestamp,filename,first_lat,first_lon,last_lat,last_lon
1723719206.0,maschsee_2024_08_15_10_53_26_68_downsampled,52.353232017,9.7412515,52.353226783,9.7412526
1723719326.0,maschsee_2024_08_15_10_55_26_69_downsampled,52.353226767,9.741252617,52.353223167,9.741253833
1723719446.0,maschsee_2024_08_15_10_57_26_70_downsampled,52.35322315,9.741253833,52.353220817,9.741253333
1723719566.0,maschsee_2024_08_15_10_59_26_71_downsampled,52.353220817,9.741253333,52.35322215,9.741252767
1723719686.0,maschsee_2024_08_15_11_01_26_72_downsampled,52.35322215,9.741252767,52.353217983,9.74125875
1723719806.0,maschsee_2024_08_15_11_03_26_73_downsampled,52.353217983,9.74125875,52.35321545,9.7412484
1723719926.0,maschsee_2024_08_15_11_05_26_74_downsampled,52.35321545,9.7412484,52.353242617,9.741252417
1723720046.0,maschsee_2024_08_15_11_07_26_75_downsampled,52.353242617,9.741252417,52.353238233,9.74124825
1723720166.0,maschsee_2024_08_15_11_09_26_76_downsampled,52.353238233,9.74124825,52.353236,9.74124705
1723720286.0,maschsee_2024_08_15_11_11_26_77_downsampled,52.353236,9.74124705,52.353208783,9.741252717
1723720405.0,maschsee_2024_08_15_11_13_25_78_downsampled,52.353208783,9.741252717,52.35322635,9.741275767
1723720526.0,maschsee_2024_08_15_11_15_26_79_downsampled,52.35322635,9.741275683,52.353214117,9.74126115
1723720646.0,maschsee_2024_08_15_11_17_26_80_downsampled,52.353214117,9.74126115,52.35321235,9.74125825
1723720766.0,maschsee_2024_08_15_11_19_26_81_downsampled,52.35321235,9.74125825,52.353215183,9.7412555
1723720886.0,maschsee_2024_08_15_11_21_26_82_downsampled,52.353215183,9.7412555,52.353204783,9.74124075
1723721006.0,maschsee_2024_08_15_11_23_26_83_downsampled,52.353204767,9.74124075,52.353208233,9.7412372
1723721126.0,maschsee_2024_08_15_11_25_26_84_downsampled,52.353208233,9.7412372,52.35320815,9.7412629
1723721246.0,maschsee_2024_08_15_11_27_26_85_downsampled,52.353208133,9.741262883,52.353207317,9.741255667
1723721366.0,maschsee_2024_08_15_11_29_26_86_downsampled,52.353207317,9.741255667,52.353206017,9.74125105
1723721486.0,maschsee_2024_08_15_11_31_26_87_downsampled,52.353206017,9.74125105,52.35320965,9.741260717
1723721606.0,maschsee_2024_08_15_11_33_26_88_downsampled,52.3532097,9.741260183,52.3532205,9.741245133
1723721726.0,maschsee_2024_08_15_11_35_26_89_downsampled,52.3532205,9.741245133,52.353237317,9.741248083
1723721846.0,maschsee_2024_08_15_11_37_26_90_downsampled,52.35323715,9.741247367,52.353227467,9.741255417
1723721966.0,maschsee_2024_08_15_11_39_26_91_downsampled,52.353227467,9.741255417,52.353226617,9.741251683
1723722086.0,maschsee_2024_08_15_11_41_26_92_downsampled,52.353226617,9.741251683,52.353228517,9.74124185
1723722206.0,maschsee_2024_08_15_11_43_26_93_downsampled,52.353228517,9.74124185,52.353230817,9.741264467
1723722326.0,maschsee_2024_08_15_11_45_26_94_downsampled,52.353230817,9.741264483,52.353229167,9.741258283
1723722446.0,maschsee_2024_08_15_11_47_26_95_downsampled,52.353229117,9.741258183,52.353231283,9.7412384
1723722566.0,maschsee_2024_08_15_11_49_26_96_downsampled,52.353231283,9.7412384,52.353211367,9.74124255
1723722686.0,maschsee_2024_08_15_11_51_26_97_downsampled,52.353211367,9.74124255,52.353224,9.741242833
1723722806.0,maschsee_2024_08_15_11_53_26_98_downsampled,52.353224183,9.74124215,52.3532367,9.741232817
1723722926.0,maschsee_2024_08_15_11_55_26_99_downsampled,52.3532367,9.741232817,52.353220667,9.741246917
1723723046.0,maschsee_2024_08_15_11_57_26_100_downsampled,52.353220717,9.7412469,52.35322365,9.741243117
1723723166.0,maschsee_2024_08_15_11_59_26_101_downsampled,52.35322365,9.741243117,52.353226083,9.741250267
1723723286.0,maschsee_2024_08_15_12_01_26_102_downsampled,52.353225967,9.74125015,52.353227683,9.74123815
1723723406.0,maschsee_2024_08_15_12_03_26_103_downsampled,52.353227683,9.741238067,52.35322995,9.741233417
1723723526.0,maschsee_2024_08_15_12_05_26_104_downsampled,52.35322995,9.741233417,52.353228583,9.741224917
1723723646.0,maschsee_2024_08_15_12_07_26_105_downsampled,52.35322855,9.74122495,52.353233633,9.741232567
1723723766.0,maschsee_2024_08_15_12_09_26_106_downsampled,52.35323365,9.741232433,52.353219233,9.741239267
1723723886.0,maschsee_2024_08_15_12_11_26_107_downsampled,52.353219233,9.741239267,52.353206617,9.74125405
1723724006.0,maschsee_2024_08_15_12_13_26_108_downsampled,52.353206617,9.74125405,52.353218117,9.74128935
1723724126.0,maschsee_2024_08_15_12_15_26_109_downsampled,52.353218117,9.74128935,52.353225117,9.741235517
1723724246.0,maschsee_2024_08_15_12_17_26_110_downsampled,52.35322505,9.741235517,52.35322045,9.741263217
1723724366.0,maschsee_2024_08_15_12_19_26_111_downsampled,52.353220317,9.741263233,52.35322395,9.741281967
1723724486.0,maschsee_2024_08_15_12_21_26_112_downsampled,52.35322395,9.741281967,52.353219233,9.741359783
1723724606.0,maschsee_2024_08_15_12_23_26_113_downsampled,52.353219217,9.741365517,52.3531559,9.741326533
1723724726.0,maschsee_2024_08_15_12_25_26_114_downsampled,52.3531559,9.741326533,52.353217717,9.741297533
1723724846.0,maschsee_2024_08_15_12_27_26_115_downsampled,52.353217933,9.741297633,52.353196033,9.74126765
1723724966.0,maschsee_2024_08_15_12_29_26_116_downsampled,52.353196033,9.74126765,52.353204617,9.74128085
1723725086.0,maschsee_2024_08_15_12_31_26_117_downsampled,52.353204617,9.74128085,52.353233817,9.741285033
1723725206.0,maschsee_2024_08_15_12_33_26_118_downsampled,52.353233817,9.741285033,52.353256117,9.741266267
1723725326.0,maschsee_2024_08_15_12_35_26_119_downsampled,52.353258033,9.741270917,52.353232417,9.741278633
1723725446.0,maschsee_2024_08_15_12_37_26_120_downsampled,52.353232383,9.741278567,52.35324475,9.741283433
1723725566.0,maschsee_2024_08_15_12_39_26_121_downsampled,52.35324475,9.741283433,52.353207033,9.7412947
1723725686.0,maschsee_2024_08_15_12_41_26_122_downsampled,52.353207033,9.7412947,52.353219567,9.741292417
1723725806.0,maschsee_2024_08_15_12_43_26_123_downsampled,52.35321705,9.741290333,52.3532202,9.7413382
1723725926.0,maschsee_2024_08_15_12_45_26_124_downsampled,52.35321995,9.7413375,52.353218967,9.74124585
1723726046.0,maschsee_2024_08_15_12_47_26_125_downsampled,52.353218933,9.7412459,52.353219717,9.741243317
1723726166.0,maschsee_2024_08_15_12_49_26_126_downsampled,52.353219683,9.741243317,52.353202217,9.7412505
1723726286.0,maschsee_2024_08_15_12_51_26_127_downsampled,52.353202217,9.7412505,52.353238683,9.741242667
1723726406.0,maschsee_2024_08_15_12_53_26_128_downsampled,52.353238617,9.741242583,52.353217867,9.74127145
1723726526.0,maschsee_2024_08_15_12_55_26_129_downsampled,52.353217867,9.74127145,52.353225617,9.741241917
1723726646.0,maschsee_2024_08_15_12_57_26_130_downsampled,52.353225633,9.74124195,52.35321915,9.7412435
1723726766.0,maschsee_2024_08_15_12_59_26_131_downsampled,52.35321915,9.7412435,52.353240417,9.7412677
1723726886.0,maschsee_2024_08_15_13_01_26_132_downsampled,52.3532404,9.741267667,52.353234883,9.741284633
1723727006.0,maschsee_2024_08_15_13_03_26_133_downsampled,52.353234883,9.741284633,52.353224433,9.74124525
1723727126.0,maschsee_2024_08_15_13_05_26_134_downsampled,52.353224467,9.741245183,52.353214967,9.741261467
1723727246.0,maschsee_2024_08_15_13_07_26_135_downsampled,52.353214967,9.741261467,52.35321315,9.741259317
1723727366.0,maschsee_2024_08_15_13_09_26_136_downsampled,52.35321315,9.741259317,52.353224367,9.74125095
1723727486.0,maschsee_2024_08_15_13_11_26_137_downsampled,52.3532244,9.74125095,52.353240617,9.741228133
1723727606.0,maschsee_2024_08_15_13_13_26_138_downsampled,52.3532406,9.741228233,52.35323485,9.7412576
